1335137	2	-1	2	0	4	101	8	5	13	1712	17	62	0	271	63	0	0	3	277	16	-1
1436960	2	24	-1	35	9	91	9	0	18	48	67	23	7	189	20	4	0	3	-1	-1	-1
1449854	1	-1	1	99	14	17	0	0	8	741	68	65	2	165	5	13	2014	2	476	5	-1
1462103	2	22	0	0	5	28	1	0	21	153	52	29	2	478	66	4	2015	3	184	18	-1
1555007	1	-1	0	0	11	2	0	0	17	0	205	29	7	218	4	4	0	4	95	14	25
1566038	1	-1	2	32	10	349	0	1	8	1962	1854	289	7	839	34	0	0	0	-1	-1	-1
1570488	2	21	5	6	1	49	13	0	37	191	447	15	12	173	4	3	2015	2	110	10	75
1586356	1	-1	6	0	26	31	4	0	3	91	88	70	5	219	2	0	2014	5	-1	201	307
1637215	1	20	2	0	5	39	20	0	31	530	987	36	20	359	23	0	0	2	-1	22	-1
1734155	1	-1	0	0	9	427	25	0	8	1604	1306	300	17	367	76	4	2013	0	-1	109	-1
1969317	2	-1	5	0	6	57	0	0	9	283	460	6	6	108	13	4	2015	5	-1	32	119
2194433	1	23	0	0	11	68	0	0	1	287	24	31	1	51	35	0	0	1	47	31	-1
2197040	2	21	2	11	3	728	18	0	26	742	707	46	8	151	7	5	0	2	110	141	216
2332839	1	-1	7	16	7	71	14	2	10	805	1797	242	18	357	84	0	2014	1	186	31	-1
2473993	1	-1	0	0	10	1	0	0	16	181	136	22	4	88	0	21	0	5	61	16	5
2523207	2	-1	0	0	1	838	10	2	19	714	451	119	19	182	17	0	2016	0	111	91	119
2701211	1	20	0	0	5	29	0	0	21	299	125	10	3	130	4	4	2015	3	49	5	-1
3113155	2	20	0	0	4	0	1	1	11	1	85	13	1	480	68	0	2016	0	97	26	114
3172597	2	22	2	0	16	42	7	0	16	238	280	29	6	66	8	1	0	5	138	4	-1
3306279	1	-1	0	0	6	0	0	0	10	0	562	12	8	135	12	3	2014	1	13	-1	-1
3432450	1	-1	0	35	7	105	0	2	22	1364	399	97	5	731	116	5	2014	1	91	-1	-1
3501343	1	-1	0	65	3	15	3	0	13	257	401	5	5	123	12	2	0	5	32	7	25
3692667	1	-1	0	13	7	19	18	0	5	644	95	18	5	130	0	0	0	5	-1	-1	-1
3765375	1	19	0	0	5	49	5	0	4	358	180	48	5	128	21	2	0	2	-1	41	-1
3854905	1	20	1	0	5	277	4	1	20	914	308	75	8	386	146	2	2014	2	113	34	-1
3920227	2	21	0	0	4	1	0	0	6	60	90	21	4	107	2	1	0	1	-1	-1	-1
3929942	2	-1	0	0	0	0	0	0	15	0	4	31	0	297	0	9	2014	5	-1	-1	-1
4008724	2	22	1	72	12	270	1	4	12	503	257	15	7	202	154	0	0	0	56	134	-1
4010070	2	-1	-1	0	5	25	1	0	25	264	46	27	1	151	24	2	0	4	-1	-1	-1
4020948	2	21	1	53	5	48	6	4	34	364	78	108	2	391	29	1	2015	1	119	57	304
4174110	2	21	0	0	6	81	0	0	8	204	45	28	1	217	6	1	2014	4	-1	69	70
4320966	2	20	2	0	6	5	0	0	15	18	41	9	2	289	6	4	2015	5	139	33	-1
4368927	1	-1	7	39	8	35	41	2	18	289	589	36	11	135	7	0	0	3	272	-1	-1
4593704	1	20	2	63	7	15	4	1	31	93	491	110	6	354	7	7	2015	3	168	157	-1
4691082	2	-1	1	35	3	188	4	0	11	752	451	55	1	246	10	2	2015	1	104	8	-1
4692916	2	21	-1	0	5	15	0	0	9	995	52	5	2	165	0	1	0	2	97	-1	-1
4695751	2	-1	0	34	5	4	0	0	6	0	70	23	4	515	1	13	2014	5	-1	-1	-1
4757665	1	20	0	0	5	142	3	0	28	558	284	97	5	315	34	6	0	4	180	53	-1
5179707	2	-1	4	0	8	748	110	2	3	171	223	12	13	349	31	0	1971	0	106	9	90
5246496	2	20	0	0	0	0	0	0	18	0	0	25	0	132	1	2	2015	5	76	7	-1
5249162	1	24	0	0	9	284	5	0	17	254	563	7	11	252	29	1	1998	1	38	1	98
5250200	2	-1	-1	0	0	22	0	0	10	0	9	17	0	57	5	0	0	-1	-1	-1	-1
5271800	1	-1	-1	4	0	0	17	0	19	0	5	87	0	117	25	4	0	5	-1	-1	-1
5323318	2	21	0	11	3	153	3	1	5	524	80	165	4	130	17	0	2016	0	57	27	143
5336626	2	20	1	0	6	50	18	1	24	924	105	64	7	295	25	1	2015	1	37	10	69
5364674	1	-1	-1	0	8	37	0	0	5	539	148	172	7	360	41	1	0	1	-1	-1	-1
5470224	2	-1	0	44	2	12	3	0	5	278	21	2	2	51	0	1	0	2	46	-1	10
5897084	1	21	-1	0	0	1	1	4	9	56	0	52	0	76	0	0	0	5	-1	82	-1
6388247	1	20	2	0	6	66	26	1	22	742	360	171	5	488	47	2	2014	1	113	38	-1
6403735	2	-1	0	0	4	91	5	0	21	514	49	38	1	221	25	0	2014	0	146	36	-1
6447199	1	-1	0	0	8	230	0	0	24	899	36	44	1	376	18	14	2014	5	219	-1	-1
6695472	2	-1	0	49	8	42	5	0	33	0	365	35	10	225	12	8	0	3	118	3	-1
6804381	2	21	0	19	5	33	1	0	17	97	272	56	5	155	12	2	0	5	164	56	59
7042243	1	-1	4	12	13	16	13	0	30	126	195	69	6	351	6	18	2015	4	68	14	-1
7044609	1	19	0	0	6	46	0	0	9	474	6221	28	33	212	36	4	0	3	83	56	-1
7148739	2	-1	0	0	2	0	0	0	6	23	10	19	0	67	4	4	2015	3	8	0	-1
7222402	1	24	4	21	14	91	0	0	12	73	180	40	13	304	1	4	1991	3	50	35	23
7235317	2	21	0	27	6	508	3	3	34	715	194	76	3	973	177	0	2014	1	396	72	-1
7503100	1	-1	-1	26	2	137	3	0	3	2098	291	125	7	425	33	1	0	0	-1	-1	-1
7669356	2	-1	0	9	4	54	4	2	37	263	341	60	10	730	49	1	2015	0	-1	9	386
7861732	2	-1	0	0	11	341	9	4	10	0	263	131	4	756	84	4	2013	1	-1	-1	-1
8487905	2	-1	-1	0	0	0	0	4	9	1	0	1	0	216	0	0	0	4	-1	-1	-1
9059398	2	-1	0	9	2	2886	76	5	10	1168	2059	61	22	142	17	0	2013	1	52	42	81
9214536	2	-1	0	0	0	0	1	0	13	0	2	2	0	123	7	10	0	5	-1	-1	-1
9523392	1	20	0	0	6	339	38	9	10	1723	1205	218	27	418	79	3	2015	1	139	26	-1
9619058	2	-1	0	0	3	134	4	2	25	223	74	30	1	219	10	2	0	2	-1	-1	-1
9675005	2	21	1	0	6	17	2	2	17	20	130	181	2	796	39	2	2014	0	432	15	91
9729120	2	-1	0	0	6	120	2	1	13	719	475	44	8	159	6	1	2015	3	21	23	-1
10167647	2	19	0	0	7	124	9	0	29	433	68	14	6	220	14	0	2015	2	182	6	77
10470483	1	20	0	24	4	12	0	0	27	93	54	6	4	169	24	4	2015	2	38	2	-1
10597152	1	-1	0	0	15	18	1	0	13	89	316	28	6	148	5	1	2013	4	81	12	-1
10843126	1	21	-1	0	7	11	0	0	18	259	132	111	2	344	16	11	0	5	-1	-1	-1
11080005	2	20	7	0	7	140	0	0	20	381	24	40	0	152	16	1	0	3	74	64	-1
12323150	1	21	0	0	3	81	3	2	47	0	2864	149	32	599	91	8	2015	1	503	33	324
12502672	2	-1	0	10	3	87	0	0	12	376	400	16	9	342	4	2	2015	3	111	11	64
12503057	1	21	0	0	6	69	4	0	28	0	228	24	7	394	13	6	0	2	329	-1	-1
12629871	2	-1	0	0	7	90	0	0	12	169	641	76	11	154	4	7	2015	5	223	10	-1
12788762	1	20	1	9	21	13	1	0	12	208	180	33	9	210	22	3	2015	3	142	33	68
12818616	1	18	7	40	0	4	0	0	19	455	2	31	0	163	12	0	2015	-1	-1	1	22
12976512	1	21	5	0	0	0	0	0	0	0	0	39	0	2	0	0	0	-1	0	0	3
13561225	1	-1	0	67	3	222	26	1	17	187	446	41	16	570	22	14	0	2	-1	53	-1
13610184	2	-1	0	0	1	8	1	0	8	163	21	53	0	19	1	1	0	2	3	16	7
13658553	1	-1	4	0	10	4	0	0	6	38	124	11	7	134	7	0	0	1	35	2	20
14165623	1	20	0	94	7	197	11	0	5	748	395	76	1	195	32	5	0	2	95	106	77
14249494	2	-1	0	0	5	23	0	0	22	18	2	69	0	153	8	6	2015	5	68	0	34
15233721	2	21	0	0	14	91	0	0	9	182	22	11	2	290	1	20	0	4	131	44	30
15543293	2	21	0	0	5	119	1	7	31	758	78	42	2	347	47	1	2015	1	87	3	-1
16204752	1	-1	0	47	4	13	0	0	24	0	13	23	0	83	8	2	2015	3	20	1	-1
16412757	2	21	0	14	6	159	12	8	8	0	9	744	0	286	132	7	0	0	-1	-1	-1
16620347	2	20	1	0	11	13	0	0	14	147	111	13	6	174	15	7	2015	4	117	21	-1
17144876	1	-1	4	0	5	20	5	0	12	173	1827	80	41	200	5	3	0	3	39	7	-1
17424854	1	20	4	111	14	134	0	0	11	0	68	60	2	87	23	0	2015	1	-1	-1	-1
17750079	2	21	1	0	7	32	0	0	14	135	65	12	4	251	9	5	0	3	89	6	51
17888264	2	20	2	0	5	340	10	0	17	544	202	55	3	248	28	7	2015	2	145	37	-1
17897074	1	-1	0	0	5	32	0	0	13	0	137	131	3	371	19	3	0	0	78	3	-1
18026143	2	20	0	0	0	21	0	0	17	85	2	9	0	45	0	3	2015	5	13	0	37
19054533	1	21	2	0	0	0	0	1	2	0	2	10	0	27	0	4	0	5	1	0	-1
19128098	1	-1	2	0	10	22	0	1	25	142	693	82	15	229	34	0	2015	2	148	19	171
19182708	2	-1	0	0	3	17	10	0	14	0	127	26	5	138	3	9	2015	4	55	12	18
19557432	1	-1	4	0	16	53	2	0	5	63	518	18	18	53	26	9	0	4	-1	5	42
19665117	1	-1	1	0	16	221	1	0	15	2379	29	57	2	281	76	13	0	3	130	29	183
19740083	2	-1	1	28	4	201	4	0	10	450	23	74	0	272	20	8	2015	0	75	17	-1
20000731	2	-1	0	0	2	26	2	0	7	270	25	3	2	46	0	0	0	5	2	2	42
20037805	1	-1	0	0	12	160	19	0	1	0	40	115	2	448	23	11	2013	1	-1	-1	-1
20426341	2	20	-1	44	6	2498	7	0	4	2996	819	209	2	253	231	3	0	0	-1	-1	-1
21529063	2	21	0	0	6	20	0	0	23	110	71	18	5	130	40	4	2015	3	26	0	98
21787893	1	21	0	2	6	5	0	0	33	0	22	58	1	507	2	67	2015	5	-1	-1	-1
22297809	2	20	0	25	4	3	0	0	7	0	26	36	1	135	4	3	2015	5	-1	-1	21
22453611	1	-1	1	28	13	10	3	0	2	76	529	55	14	105	34	8	2014	4	-1	28	152
22599885	2	-1	0	9	2	263	3	0	5	709	81	55	2	320	70	3	2015	0	-1	4	-1
23467280	1	-1	4	0	22	15	0	0	5	60	120	59	5	27	0	17	2014	4	29	0	-1
24709180	1	20	1	43	6	244	22	0	15	451	270	92	4	262	17	5	2016	0	-1	36	109
25952404	1	22	0	42	8	302	7	0	7	522	213	529	1	647	62	15	2014	0	416	9	-1
26077394	2	-1	0	13	8	51	1	0	15	1192	3	12	0	98	8	3	2015	5	7	0	-1
29315816	2	21	1	6	5	10	0	0	8	109	65	27	3	283	13	10	0	3	224	2	50
31772900	1	-1	0	0	4	71	1	0	8	1251	755	34	8	286	69	3	2016	1	447	11	217
34003548	1	21	0	12	15	168	0	1	20	465	348	116	9	145	78	10	0	3	-1	4	-1
37545250	1	-1	0	0	0	0	0	1	0	0	0	3	0	1	0	1	2016	5	-1	0	1
44622115	1	-1	0	0	7	8	0	0	18	308	145	21	5	114	9	9	0	3	73	1	-1
44803981	1	-1	-1	0	4	4	0	0	9	0	5	28	0	247	16	15	0	2	-1	-1	61
46250345	1	22	4	0	16	479	1	4	4	423	18	150	2	290	130	1	2013	1	-1	67	439
47543465	1	-1	-1	0	4	32	0	0	19	0	75	96	2	95	4	9	0	3	-1	-1	-1
50020254	2	-1	0	46	5	6	14	0	18	0	347	1	5	131	18	1	0	1	43	0	-1
52918127	2	-1	1	27	7	540	6	11	17	4103	479	35	3	436	51	1	2014	0	-1	5	-1
53328716	2	-1	0	0	0	0	0	0	8	0	1	3	0	97	0	0	0	-1	21	0	14
60076318	2	-1	0	121	7	110	3	0	42	455	569	13	7	207	15	9	0	5	154	14	-1
60154121	2	21	2	0	0	0	0	0	2	2	7	13	0	106	0	16	2015	5	1	0	5
61094662	1	23	1	0	10	0	1	0	1	104	3	18	0	256	4	6	2012	4	35	0	42
63219220	2	20	0	16	4	5	1	0	13	9	446	7	10	91	5	3	0	3	28	5	-1
63361083	1	-1	0	0	26	105	12	0	4	71	71	37	5	204	6	2	2016	2	55	6	52
67739791	2	-1	-1	0	0	48	0	0	23	145	34	22	0	239	5	16	0	5	-1	-1	-1
75525549	1	-1	4	83	15	1	0	0	21	0	23	78	0	253	54	14	0	5	-1	-1	-1
75651394	2	-1	0	0	6	38	0	1	26	93	15	11	0	357	35	2	0	3	20	1	127
83266696	2	-1	0	74	10	1	0	0	5	0	13	1	1	43	1	1	2015	4	11	7	16
88501227	1	24	0	0	8	145	5	2	5	536	284	98	4	600	81	1	2017	2	135	13	-1
89404931	1	-1	0	58	9	34	1	3	2	337	46	49	2	198	82	3	0	2	16	-1	-1
93913027	2	-1	1	74	11	13	1	0	9	275	23	27	1	236	17	4	2015	2	43	2	-1
94522153	2	-1	0	0	7	93	0	0	18	2786	12	14	3	96	13	6	2015	5	9	0	36
96589638	2	-1	0	0	4	6	2	1	52	266	23	11	1	288	13	1	2015	2	63	1	-1
98021388	1	-1	0	0	8	0	0	0	4	0	39	28	0	211	7	21	2015	3	1	0	-1
104029645	1	-1	0	10	9	1	6	1	8	504	257	50	6	223	50	0	2013	1	-1	2	134
104347981	2	-1	5	140	3	13	0	3	7	0	93	11	2	114	7	2	0	2	19	0	26
139365468	2	-1	0	69	2	18	3	1	3	224	113	22	1	209	16	4	0	2	14	0	40
139692849	1	19	0	71	5	54	2	0	13	104	180	135	2	670	28	1	2017	1	181	5	178
144966338	1	-1	0	133	4	30	2	0	8	675	133	43	2	484	80	9	0	1	64	42	282
145876672	2	24	5	95	6	16	0	5	48	13	6046	15	35	1500	6	0	0	1	1	1	112
161672580	2	-1	0	0	10	2	0	0	8	3	20	16	0	82	8	0	0	1	0	0	11
161735311	2	-1	0	0	13	0	0	0	7	258	87	17	1	153	0	0	2015	-1	32	2	-1
171433518	2	18	1	5	4	16	1	1	5	14	43	9	2	45	17	0	0	2	0	0	26
219819202	2	-1	1	0	0	0	0	1	3	2	3	7	0	131	10	3	0	2	0	0	21
